Step,Scaffold,SMILES,EXP 4 - Tanimoto,total_score,ID
685.0,c1ccc(CN2CCc3ccccc32)cc1,c1ccc(CN2CCc3ccccc32)cc1,1.0,1.0,Automated Curriculum Learning Demo_0
687.0,CCc1ccccc1N(CC)Cc1ccccc1,CCc1ccccc1N(CC)Cc1ccccc1,0.800000011920929,0.800000011920929,Automated Curriculum Learning Demo_1
685.0,Cc1cccc(CN2CCc3ccccc32)c1,Cc1cccc(CN2CCc3ccccc32)c1,0.7887324094772339,0.7887324094772339,Automated Curriculum Learning Demo_2
685.0,O=c1cccc(CN2CCc3ccccc32)cc1,O=c1cccc(CN2CCc3ccccc32)cc1,0.7837837934494019,0.7837837934494019,Automated Curriculum Learning Demo_3
686.0,O=c1ccccc(CN2CCc3ccccc32)c1,O=c1ccccc(CN2CCc3ccccc32)c1,0.7837837934494019,0.7837837934494019,Automated Curriculum Learning Demo_4
685.0,N=c1cccc(CN2CCc3ccccc32)cc1,N=c1cccc(CN2CCc3ccccc32)cc1,0.7837837934494019,0.7837837934494019,Automated Curriculum Learning Demo_5
697.0,S=c1cccc(CN2CCc3ccccc32)cc1,S=c1cccc(CN2CCc3ccccc32)cc1,0.7837837934494019,0.7837837934494019,Automated Curriculum Learning Demo_6
685.0,c1ccc(CN2CCCc3ccccc32)cc1,c1ccc(CN2CCCc3ccccc32)cc1,0.7777777910232544,0.7777777910232544,Automated Curriculum Learning Demo_7
685.0,Clc1ccc(CN2CCc3ccccc32)cc1,Clc1ccc(CN2CCc3ccccc32)cc1,0.7746478915214539,0.7746478915214539,Automated Curriculum Learning Demo_8
685.0,Oc1ccc(CN2CCc3ccccc32)cc1,Oc1ccc(CN2CCc3ccccc32)cc1,0.7746478915214539,0.7746478915214539,Automated Curriculum Learning Demo_9
685.0,Cc1ccc(CN2CCc3ccccc32)cc1,Cc1ccc(CN2CCc3ccccc32)cc1,0.7746478915214539,0.7746478915214539,Automated Curriculum Learning Demo_10
688.0,Brc1ccc(CN2CCc3ccccc32)cc1,Brc1ccc(CN2CCc3ccccc32)cc1,0.7746478915214539,0.7746478915214539,Automated Curriculum Learning Demo_11
685.0,Fc1ccc(CN2CCc3ccccc32)cc1,Fc1ccc(CN2CCc3ccccc32)cc1,0.7746478915214539,0.7746478915214539,Automated Curriculum Learning Demo_12
685.0,Brc1cccc(CN2CCc3ccccc32)c1,Brc1cccc(CN2CCc3ccccc32)c1,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_13
685.0,Fc1cccc(CN2CCc3ccccc32)c1,Fc1cccc(CN2CCc3ccccc32)c1,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_14
685.0,Clc1cccc(CN2CCc3ccccc32)c1,Clc1cccc(CN2CCc3ccccc32)c1,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_15
688.0,Nc1cccc(CN2CCc3ccccc32)c1,Nc1cccc(CN2CCc3ccccc32)c1,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_16
685.0,Cc1ccccc1CN1CCc2ccccc21,Cc1ccccc1CN1CCc2ccccc21,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_17
686.0,Oc1cccc(CN2CCc3ccccc32)c1,Oc1cccc(CN2CCc3ccccc32)c1,0.7638888955116272,0.7638888955116272,Automated Curriculum Learning Demo_18
685.0,O=c1cccccc1CN1CCc2ccccc21,O=c1cccccc1CN1CCc2ccccc21,0.7599999904632568,0.7599999904632568,Automated Curriculum Learning Demo_19
695.0,CCCN(Cc1ccccc1)c1ccccc1CC,CCCN(Cc1ccccc1)c1ccccc1CC,0.7567567825317383,0.7567567825317383,Automated Curriculum Learning Demo_20
685.0,CCc1cccc(CN2CCc3ccccc32)c1,CCc1cccc(CN2CCc3ccccc32)c1,0.746666669845581,0.746666669845581,Automated Curriculum Learning Demo_21
698.0,OCc1cccc(CN2CCc3ccccc32)c1,OCc1cccc(CN2CCc3ccccc32)c1,0.746666669845581,0.746666669845581,Automated Curriculum Learning Demo_22
688.0,NCc1cccc(CN2CCc3ccccc32)c1,NCc1cccc(CN2CCc3ccccc32)c1,0.746666669845581,0.746666669845581,Automated Curriculum Learning Demo_23
686.0,N#Cc1cccc(CN2CCc3ccccc32)c1,N#Cc1cccc(CN2CCc3ccccc32)c1,0.746666669845581,0.746666669845581,Automated Curriculum Learning Demo_24
696.0,N#Cc1ccc(CN2CCc3ccccc32)cc1,N#Cc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_25
685.0,COc1ccc(CN2CCc3ccccc32)cc1,COc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_26
690.0,CCc1ccc(CN2CCc3ccccc32)cc1,CCc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_27
697.0,OCc1ccc(CN2CCc3ccccc32)cc1,OCc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_28
687.0,ClCc1ccc(CN2CCc3ccccc32)cc1,ClCc1ccc(CN2CCc3ccccc32)cc1,0.7432432174682617,0.7432432174682617,Automated Curriculum Learning Demo_29
686.0,Oc1ccccc1CN1CCc2ccccc21,Oc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_30
685.0,Clc1ccccc1CN1CCc2ccccc21,Clc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_31
691.0,Nc1ccccc1CN1CCc2ccccc21,Nc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_32
686.0,Fc1ccccc1CN1CCc2ccccc21,Fc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_33
685.0,Brc1ccccc1CN1CCc2ccccc21,Brc1ccccc1CN1CCc2ccccc21,0.7397260069847107,0.7397260069847107,Automated Curriculum Learning Demo_34
689.0,CCc1ccccc1N(C)Cc1ccccc1,CCc1ccccc1N(C)Cc1ccccc1,0.7323943376541138,0.7323943376541138,Automated Curriculum Learning Demo_35
687.0,CC(=O)c1cccc(CN2CCc3ccccc32)c1,CC(=O)c1cccc(CN2CCc3ccccc32)c1,0.7272727489471436,0.7272727489471436,Automated Curriculum Learning Demo_36
685.0,CC(C)c1cccc(CN2CCc3ccccc32)c1,CC(C)c1cccc(CN2CCc3ccccc32)c1,0.7272727489471436,0.7272727489471436,Automated Curriculum Learning Demo_37
690.0,Clc1ccc2c(c1)N(Cc1ccccc1)CC2,Clc1ccc2c(c1)N(Cc1ccccc1)CC2,0.7260273694992065,0.7260273694992065,Automated Curriculum Learning Demo_38
697.0,Cc1cccc2c1CCN2Cc1ccccc1,Cc1cccc2c1CCN2Cc1ccccc1,0.7260273694992065,0.7260273694992065,Automated Curriculum Learning Demo_39
693.0,Cc1ccc2c(c1)N(Cc1ccccc1)CC2,Cc1ccc2c(c1)N(Cc1ccccc1)CC2,0.7260273694992065,0.7260273694992065,Automated Curriculum Learning Demo_40
686.0,COc1cccc(CN2CCc3ccccc32)c1,COc1cccc(CN2CCc3ccccc32)c1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_41
694.0,CNc1cccc(CN2CCc3ccccc32)c1,CNc1cccc(CN2CCc3ccccc32)c1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_42
691.0,CSc1cccc(CN2CCc3ccccc32)c1,CSc1cccc(CN2CCc3ccccc32)c1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_43
691.0,O=[N+]([O-])c1ccc(CN2CCc3ccccc32)cc1,O=[N+]([O-])c1ccc(CN2CCc3ccccc32)cc1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_44
686.0,CCc1ccccc1CN1CCc2ccccc21,CCc1ccccc1CN1CCc2ccccc21,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_45
685.0,CC(C)c1ccc(CN2CCc3ccccc32)cc1,CC(C)c1ccc(CN2CCc3ccccc32)cc1,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_46
688.0,NCc1ccccc1CN1CCc2ccccc21,NCc1ccccc1CN1CCc2ccccc21,0.7236841917037964,0.7236841917037964,Automated Curriculum Learning Demo_47
687.0,CCN(Cc1ccccc1)c1ccccc1C,CCN(Cc1ccccc1)c1ccccc1C,0.7183098793029785,0.7183098793029785,Automated Curriculum Learning Demo_48
685.0,FC(F)(F)c1cccc(CN2CCc3ccccc32)c1,FC(F)(F)c1cccc(CN2CCc3ccccc32)c1,0.7088607549667358,0.7088607549667358,Automated Curriculum Learning Demo_49
686.0,CCOc1ccc(CN2CCc3ccccc32)cc1,CCOc1ccc(CN2CCc3ccccc32)cc1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_50
698.0,CC(C)c1ccccc1CN1CCc2ccccc21,CC(C)c1ccccc1CN1CCc2ccccc21,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_51
688.0,O=[N+]([O-])c1cccc(CN2CCc3ccccc32)c1,O=[N+]([O-])c1cccc(CN2CCc3ccccc32)c1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_52
692.0,CN(C)c1cccc(CN2CCc3ccccc32)c1,CN(C)c1cccc(CN2CCc3ccccc32)c1,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_53
696.0,CC(F)c1ccccc1CN1CCc2ccccc21,CC(F)c1ccccc1CN1CCc2ccccc21,0.7051281929016113,0.7051281929016113,Automated Curriculum Learning Demo_54
691.0,OC1CN(Cc2ccccc2)c2ccccc21,OC1CN(Cc2ccccc2)c2ccccc21,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_55
693.0,CC1Cc2ccccc2N1Cc1ccccc1,CC1Cc2ccccc2N1Cc1ccccc1,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_56
698.0,Cc1cccc2c1N(Cc1ccccc1)CC2,Cc1cccc2c1N(Cc1ccccc1)CC2,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_57
689.0,Clc1cccc2c1CCN2Cc1ccccc1,Clc1cccc2c1CCN2Cc1ccccc1,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_58
691.0,C=C1CN(Cc2ccccc2)c2ccccc21,C=C1CN(Cc2ccccc2)c2ccccc21,0.7027027010917664,0.7027027010917664,Automated Curriculum Learning Demo_59
686.0,COc1ccccc1CN1CCc2ccccc21,COc1ccccc1CN1CCc2ccccc21,0.701298713684082,0.701298713684082,Automated Curriculum Learning Demo_60
698.0,c1ccc(-c2ccc(CN3CCc4ccccc43)cc2)cc1,c1ccc(-c2ccc(CN3CCc4ccccc43)cc2)cc1,0.6976743936538696,0.6976743936538696,Automated Curriculum Learning Demo_61
688.0,Cc1cc(CN2CCc3ccccc32)cccc1=O,Cc1cc(CN2CCc3ccccc32)cccc1=O,0.6962025165557861,0.6962025165557861,Automated Curriculum Learning Demo_62
689.0,CC(C)(C)c1ccccc1CN1CCc2ccccc21,CC(C)(C)c1ccccc1CN1CCc2ccccc21,0.6875,0.6875,Automated Curriculum Learning Demo_63
696.0,FC(F)(F)c1ccccc1CN1CCc2ccccc21,FC(F)(F)c1ccccc1CN1CCc2ccccc21,0.6875,0.6875,Automated Curriculum Learning Demo_64
688.0,CS(=O)(=O)c1ccccc1CN1CCc2ccccc21,CS(=O)(=O)c1ccccc1CN1CCc2ccccc21,0.6875,0.6875,Automated Curriculum Learning Demo_65
692.0,c1ccc(Cc2ccc(CN3CCc4ccccc43)cc2)cc1,c1ccc(Cc2ccc(CN3CCc4ccccc43)cc2)cc1,0.6853932738304138,0.6853932738304138,Automated Curriculum Learning Demo_66
